Date	Apple Price	Stock Return	Market Return
19980729	35.125	0.04461	-0.004698
19980730	36.5	0.039146	0.014292
19980731	34.625	-0.05137	-0.018193
19980803	35.125	0.01444	-0.008577
19980804	34.1875	-0.02669	-0.034747
19980805	36	0.053016	0.004444
19980806	36.875	0.024306	0.010241
19980807	36.5	-0.010169	0.004272
19980810	37.9375	0.039384	-0.005836
19980811	39	0.028007	-0.016902
19980812	40.0625	0.027244	0.015615
19980813	39.4375	-0.015601	-0.008843
19980814	40.5	0.026941	-0.009409
19980817	41.9375	0.035494	0.014929
19980818	42.5625	0.014903	0.016335
19980819	41	-0.036711	-0.004241
19980820	40.625	-0.009146	-0.006463
19980821	43	0.058462	-0.011804
19980824	41.1875	-0.042151	0.003409
19980825	40.8125	-0.009105	0.002485
19980826	40.375	-0.01072	-0.010895
19980827	37.5	-0.071207	-0.039401
19980828	34.1875	-0.088333	-0.016009
19980831	31.1875	-0.087751	-0.065946
19980901	34.125	0.094188	0.034998
19980902	35.5625	0.042125	0.000739
19980903	34.625	-0.026362	-0.010321
19980904	35.125	0.01444	-0.006711
19980908	38.25	0.088968	0.048328
19980909	37.375	-0.022876	-0.017528
19980910	38.125	0.020067	-0.024621
19980911	37.625	-0.013115	0.026057
19980914	37.1875	-0.011628	0.020008
19980915	38.1875	0.026891	0.006948
19980916	37.3125	-0.022913	0.008547
19980917	36	-0.035176	-0.023527
19980918	36.75	0.020833	0.004218
19980921	36.9375	0.005102	0.002055
19980922	37	0.001692	0.007645
19980923	38.3125	0.035473	0.032425
19980924	38.5	0.004894	-0.019812
19980925	38.75	0.006494	0.000757
19980928	39.0625	0.008065	0.003586
19980929	39.5	0.0112	-0.001589
19980930	38.125	-0.03481	-0.025478
19981001	35.6875	-0.063934	-0.032731
19981002	35.0625	-0.017513	0.013271
19981005	32.1875	-0.081996	-0.019584
19981006	32.5625	0.01165	-0.005035
19981007	31.9375	-0.019194	-0.017008
19981008	30.8125	-0.035225	-0.01734
19981009	35.125	0.139959	0.026226
19981012	37.4375	0.065836	0.016784
19981013	38.75	0.035058	-0.006303
19981014	37.375	-0.035484	0.01349
19981015	36.625	-0.020067	0.040648
19981016	36.6875	0.001706	0.010601
19981019	37.5	0.022147	0.008346
19981020	36.0625	-0.038333	0.003382
19981021	37.125	0.029463	0.005568
19981022	36.75	-0.010101	0.00873
19981023	35.5	-0.034014	-0.00593
19981026	37.4375	0.054577	0.004552
19981027	35.25	-0.058431	-0.00414
19981028	36.8125	0.044326	0.002617
19981029	36.4375	-0.010187	0.015519
19981030	37.125	0.018868	0.0127
19981102	37.625	0.013468	0.014378
19981103	37.8125	0.004983	-0.000861
19981104	38.6875	0.02314	0.009082
19981105	38.1875	-0.012924	0.012195
19981106	38.0625	-0.003273	0.006652
19981109	36.625	-0.037767	-0.008205
19981110	35.125	-0.040956	-0.001758
19981111	33.5625	-0.044484	-0.006366
19981112	34	0.013035	-0.002677
19981113	35.6875	0.049632	0.005268
19981116	36	0.008757	0.007441
19981117	34.8125	-0.032986	0.00312
19981118	35.4375	0.017953	0.005079
19981119	35.75	0.008818	0.007274
19981120	35.3125	-0.012238	0.008385
19981123	36.25	0.026549	0.019809
19981124	35.9375	-0.008621	-0.004687
19981125	35.125	-0.022609	0.003971
19981127	35.0625	-0.001779	0.005689
19981130	31.9375	-0.089127	-0.022484
19981201	34.125	0.068493	0.008081
19981202	36	0.054945	-0.002458
19981203	33.6875	-0.064236	-0.015486
19981204	32.75	-0.027829	0.019715
19981207	33.75	0.030534	0.008865
19981208	32.0625	-0.05	-0.004011
19981209	32	-0.001949	0.001332
19981210	32	0	-0.015154
19981211	33.75	0.054688	-0.000603
19981214	32.5	-0.037037	-0.020555
19981215	33.5625	0.032692	0.016254
19981216	32.8125	-0.022346	-0.000464
19981217	33.4375	0.019048	0.014685
19981218	35.1875	0.052336	0.006663
19981221	35.0625	-0.003552	0.01348
19981222	38	0.083779	0.000036
19981223	39.8125	0.047697	0.019205
19981224	39.25	-0.014129	-0.000192
19981228	40.875	0.041401	0.001662
19981229	40.8125	-0.001529	0.011233
19981230	40.0625	-0.018377	-0.004907
19981231	40.9375	0.021841	0.005034
19990104	41.25	0.007634	-0.00084
19990105	43.3125	0.05	0.011849
19990106	41.75	-0.036075	0.021149
19990107	45	0.077844	-0.000793
19990108	45	0	0.004599
19990111	45.875	0.019444	-0.004998
19990112	46.125	0.00545	-0.01821
19990113	46.5	0.00813	-0.00573
19990114	41.375	-0.110215	-0.015789
19990115	41.3125	-0.001511	0.022991
19990119	40.875	-0.01059	0.007593
19990120	40.5625	-0.007645	0.002338
19990121	38.8125	-0.043143	-0.017365
19990122	38.75	-0.00161	-0.006422
19990125	39.375	0.016129	0.006543
19990126	40.5	0.028571	0.01389
19990127	40.125	-0.009259	-0.007041
19990128	40.875	0.018692	0.015967
19990129	41.1875	0.007645	0.009345
19990201	40.9375	-0.00607	-0.00343
19990202	39.1875	-0.042748	-0.008685
19990203	40.1875	0.025518	0.009041
19990204	37.875	-0.057543	-0.018098
19990205	36.3125	-0.041254	-0.008758
19990208	37.75	0.039587	0.002028
19990209	37.1875	-0.014901	-0.022433
19990210	38.3125	0.030252	0.002855
19990211	39.625	0.034258	0.024305
19990212	37.6875	-0.048896	-0.018547
19990216	38.3125	0.016584	0.006121
19990217	37	-0.034258	-0.013848
19990218	36	-0.027027	0.009453
19990219	37.1875	0.032986	0.002424
19990222	38.4375	0.033613	0.023731
19990223	38.4375	0	0.000686
19990224	37.4375	-0.026016	-0.012159
19990225	36.9375	-0.013356	-0.007075
19990226	34.8125	-0.05753	-0.004893
19990301	33.75	-0.030521	-0.000376
19990302	34.625	0.025926	-0.006459
19990303	34.1875	-0.012635	-0.000278
19990304	33.4375	-0.021938	0.013485
19990305	33.1875	-0.007477	0.020395
19990308	34.375	0.035782	0.006597
19990309	34.125	-0.007273	-0.002187
19990310	32.5625	-0.045788	0.00563
19990311	32.1875	-0.011516	0.007637
19990312	33.1875	0.031068	-0.002951
19990315	34.0625	0.026365	0.009285
19990316	35.5	0.042202	-0.001244
19990317	34.0625	-0.040493	-0.005092
19990318	35.5	0.042202	0.012179
19990319	33.5	-0.056338	-0.012279
19990322	35.0625	0.046642	-0.002806
19990323	33	-0.058824	-0.026073
19990324	33.6875	0.020833	0.005006
19990325	33.8125	0.003711	0.017789
19990326	33.25	-0.016636	-0.004609
19990329	35.375	0.06391	0.019361
19990330	35.875	0.014134	-0.006305
19990331	35.9375	0.001742	-0.00785
19990401	36.0625	0.003478	0.005652
19990405	37.0625	0.02773	0.018307
19990406	38	0.025295	-0.002246
19990407	37.125	-0.023026	0.00408
19990408	36.875	-0.006734	0.013211
19990409	36.75	-0.00339	0.004651
19990412	36.25	-0.013605	0.008931
19990413	34.625	-0.044828	-0.002779
19990414	35.53125	0.026173	-0.013462
19990415	35.75	0.006157	-0.003219
19990416	35.4375	-0.008741	-0.001395
19990419	33.875	-0.044092	-0.023384
19990420	34.0625	0.005535	0.012917
19990421	34.375	0.009174	0.024526
19990422	36.375	0.058182	0.013414
19990423	39.1875	0.07732	0.001088
19990426	40.9375	0.044657	0.004573
19990427	45.75	0.117557	0.001113
19990428	44.0625	-0.036885	-0.008098
19990429	43	-0.024113	-0.004463
19990430	46	0.069767	-0.004374
19990503	49.5625	0.077446	0.011795
19990504	46.5	-0.061791	-0.014275
19990505	47	0.010753	0.009945
19990506	44.5	-0.053191	-0.010707
19990507	45.875	0.030899	0.008516
19990510	45.25	-0.013624	0.000122
19990511	44.75	-0.01105	0.011781
19990512	46.5	0.039106	0.00625
19990513	46.1875	-0.00672	0.002792
19990514	44.375	-0.039242	-0.021028
19990517	44.375	0	0.000949
19990518	45.25	0.019718	-0.003231
19990519	45.1875	-0.001381	0.008444
19990520	42.5	-0.059474	-0.003344
19990521	43.9375	0.033824	-0.005364
19990524	41.9375	-0.045519	-0.0189
19990525	41.5	-0.010432	-0.017337
19990526	44.0625	0.061747	0.01325
19990527	43.5	-0.012766	-0.013961
19990528	44.0625	0.012931	0.01486
19990601	44.8125	0.017021	-0.007237
19990602	46.5625	0.039052	0.001244
19990603	47.4375	0.018792	0.002001
19990604	48.125	0.014493	0.019607
19990607	48.9375	0.016883	0.007255
19990608	47.6875	-0.025543	-0.011806
19990609	48.4375	0.015727	0.002128
19990610	48.125	-0.006452	-0.011105
19990611	46.4375	-0.035065	-0.007225
19990614	45.4375	-0.021534	-0.004352
19990615	46.0625	0.013755	0.004872
19990616	47.9375	0.040706	0.021875
19990617	46.375	-0.032595	0.007114
19990618	47.125	0.016173	0.002586
19990621	46.5	-0.013263	0.005838
19990622	45.375	-0.024194	-0.008893
19990623	43.6875	-0.03719	-0.001525
19990624	42.3125	-0.031474	-0.012473
19990625	42.1875	-0.002954	-0.000222
19990628	42.5625	0.008889	0.011704
19990629	45.375	0.066079	0.014297
19990630	46.3125	0.020661	0.016012
19990701	45.3125	-0.021592	0.005619
19990702	46.3125	0.022069	0.007474
19990706	47.375	0.022942	-0.000247
19990707	49.875	0.05277	0.002266
19990708	54.5	0.092732	0.000101
19990709	55.625	0.020642	0.005754
19990712	54.5	-0.020225	-0.002023
19990713	53.6875	-0.014908	-0.003841
19990714	55.9375	0.041909	0.004844
19990715	53.25	-0.048045	0.008323
19990716	53.0625	-0.003521	0.004634
19990719	54.4375	0.025913	-0.007758
19990720	52.875	-0.028703	-0.021584
19990721	54.0625	0.022459	0.002574
19990722	52.375	-0.031214	-0.01293
19990723	53.3125	0.0179	-0.003225
19990726	50.9375	-0.044549	-0.009856
19990727	53.6875	0.053988	0.011286
19990728	54.375	0.012806	0.002146
19990729	53.875	-0.009195	-0.017433
19990730	55.6875	0.033643	-0.006756
19990802	55.75	0.001122	-0.002171
19990803	55.25	-0.008969	-0.00718
19990804	53.8125	-0.026018	-0.014135
19990805	54.75	0.017422	0.005689
19990806	54.125	-0.011416	-0.009731
19990809	54.4375	0.005774	-0.003358
19990810	55.375	0.017222	-0.01136
19990811	59.6875	0.077878	0.016365
19990812	60	0.005236	-0.001143
19990813	60.0625	0.001042	0.021919
19990816	60.5	0.007284	0.002608
19990817	60.3125	-0.003099	0.009588
19990818	60.125	-0.003109	-0.007305
19990819	58.75	-0.022869	-0.007251
19990820	59.1875	0.007447	0.008782
19990823	60.75	0.026399	0.017055
19990824	60.375	-0.006173	0.001842
19990825	61.375	0.016563	0.011668
19990826	62.125	0.01222	-0.011686
19990827	64.75	0.042254	-0.00921
19990830	62.0625	-0.041506	-0.017286
19990831	65.25	0.05136	-0.001392
19990901	68.625	0.051724	0.007409
19990902	70.5625	0.028233	-0.008607
19990903	73.5	0.04163	0.027622
19990907	76.375	0.039116	-0.002667
19990908	74.5	-0.02455	-0.004856
19990909	75.5625	0.014262	0.003585
19990910	77.4375	0.024814	0.004368
19990913	75	-0.031477	-0.006024
19990914	77.8125	0.0375	-0.005051
19990915	75.375	-0.031325	-0.01237
19990916	76.8125	0.019071	-0.001877
19990917	76.9375	0.001627	0.01221
19990920	79.0625	0.02762	0.000041
19990921	69.25	-0.124111	-0.01891
19990922	70.3125	0.015343	0.002836
19990923	63.3125	-0.099556	-0.022399
19990924	64.9375	0.025666	-0.002201
19990927	61.3125	-0.055823	0.004705
19990928	59.625	-0.027523	-0.002147
19990929	59.0625	-0.009434	-0.007123
19990930	63.3125	0.071958	0.009444
19991001	61.71875	-0.025173	-0.001595
19991004	64.5625	0.046076	0.016688
19991005	67.9375	0.052275	-0.000889
19991006	67.1875	-0.01104	0.017704
19991007	66.375	-0.012093	-0.004152
19991008	65.5625	-0.012241	0.010626
19991011	66.6875	0.017159	0.002445
19991012	67.6875	0.014995	-0.016295
19991013	64.03125	-0.054017	-0.020033
19991014	73.1875	0.142997	-0.000745
19991015	74.5625	0.018787	-0.02567
19991018	73.25	-0.017603	0.00018
19991019	68.5	-0.064846	0.007466
19991020	75.125	0.096715	0.018688
19991021	76.125	0.013311	-0.001291
19991022	73.9375	-0.028736	0.013642
19991025	74.5	0.007608	-0.003892
19991026	75.0625	0.00755	-0.008116
19991027	76.375	0.017485	0.00825
19991028	77.875	0.01964	0.032528
19991029	80.125	0.028892	0.016981
19991101	77.625	-0.031201	-0.003597
19991102	80.25	0.033816	-0.002777
19991103	81.5	0.015576	0.007209
19991104	83.625	0.026074	0.006551
19991105	88.3125	0.056054	0.007383
19991108	96.375	0.091295	0.006055
19991109	89.625	-0.070039	-0.007056
19991110	91.4375	0.020223	0.005531
19991111	92.25	0.008886	0.004386
19991112	90.625	-0.017615	0.010534
19991115	89.4375	-0.013103	0.001261
19991116	91.1875	0.019567	0.018122
19991117	90.25	-0.010281	-0.006005
19991118	89.625	-0.006925	0.011265
19991119	92.4375	0.031381	-0.000817
19991122	90.625	-0.019608	-0.000071
19991123	92.8125	0.024138	-0.01236
19991124	94.6875	0.020202	0.008768
19991126	95.0625	0.00396	0.002829
19991129	94.5625	-0.00526	-0.006305
19991130	97.875	0.03503	-0.013092
19991201	103.0625	0.053001	0.005026
19991202	110.1875	0.069133	0.011162
19991203	115	0.043676	0.015811
19991206	116	0.008696	-0.003133
19991207	117.8125	0.015625	-0.003841
19991208	110.0625	-0.065782	-0.00091
19991209	105.25	-0.043725	0.001649
19991210	103	-0.021378	0.005716
19991213	99	-0.038835	0.000995
19991214	94.875	-0.041667	-0.01264
19991215	97	0.022398	0.005389
19991216	98.3125	0.013531	0.00693
19991217	100	0.017165	0.003028
19991220	98	-0.02	-0.000504
19991221	102.5	0.045918	0.015032
19991222	99.9375	-0.025	0.003225
19991223	103.5	0.035647	0.013458
19991227	99.3125	-0.040459	-0.000497
19991228	98.1875	-0.011328	0.001541
19991229	100.6875	0.025461	0.006559
19991230	100.3125	-0.003724	0.000846
19991231	102.8125	0.024922	0.006202
20000103	111.9375	0.088754	-0.006794
20000104	102.5	-0.08431	-0.039683
20000105	104	0.014634	-0.000903
20000106	95	-0.086538	-0.00737
20000107	99.5	0.047368	0.032536
20000110	97.75	-0.017588	0.018578
20000111	92.75	-0.051151	-0.016897
20000112	87.1875	-0.059973	-0.006951
20000113	96.75	0.109677	0.016229
20000114	100.4375	0.038114	0.011083
20000118	103.9375	0.034848	-0.00082
20000119	106.5625	0.025256	0.004672
20000120	113.5	0.065103	-0.002843
20000121	111.3125	-0.019273	0.002688
20000124	106.25	-0.04548	-0.02529
20000125	112.25	0.056471	0.005497
20000126	110.1875	-0.018374	-0.004554
20000127	110	-0.001702	-0.003549
20000128	101.625	-0.076136	-0.028019
20000131	103.75	0.02091	0.014722
20000201	100.25	-0.033735	0.012317
20000202	98.8125	-0.014339	0.00312
20000203	103.3125	0.045541	0.015637
20000204	108	0.045372	0.001001
20000207	114.0625	0.056134	0.003091
20000208	114.875	0.007123	0.012727
20000209	112.625	-0.019587	-0.017172
20000210	113.5	0.007769	0.006516
20000211	108.75	-0.04185	-0.017334
20000214	115.8125	0.064943	0.002677
20000215	119	0.027523	0.007349
20000216	114.125	-0.040966	-0.005286
20000217	114.875	0.006572	0.005043
20000218	111.25	-0.031556	-0.026056
20000222	113.8125	0.023034	0.000557
20000223	116.25	0.021417	0.01235
20000224	115.20313	-0.009005	-0.00035
20000225	110.375	-0.04191	-0.009561
20000228	113.25	0.026048	0.007747
20000229	114.625	0.012141	0.019165
20000301	130.3125	0.136859	0.014597
20000302	122	-0.063789	-0.000577
20000303	128	0.04918	0.022611
20000306	125.6875	-0.018066	-0.006569
20000307	122.875	-0.022377	-0.02181
20000308	122	-0.007121	0.006491
20000309	122.25	0.002049	0.023995
20000310	125.75	0.02863	-0.002857
20000313	121.3125	-0.035288	-0.014599
20000314	114.25	-0.058217	-0.022419
20000315	116.25	0.017505	0.006821
20000316	121.5625	0.045699	0.041148
20000317	125	0.028278	0.006492
20000320	123	-0.016	-0.01651
20000321	134.9375	0.097053	0.019049
20000322	144.1875	0.06855	0.013562
20000323	141.3125	-0.019939	0.014397
20000324	138.6875	-0.018576	0.002128
20000327	139.5625	0.006309	-0.003345
20000328	139.125	-0.003135	-0.013188
20000329	135.9375	-0.022911	-0.010705
20000330	125.75	-0.074943	-0.018205
20000331	135.8125	0.08002	0.012114
20000403	133.3125	-0.018408	-0.017188
20000404	127.3125	-0.045007	-0.012944
20000405	130.375	0.024055	0.001133
20000406	125.1875	-0.039789	0.015997
20000407	131.75	0.052421	0.014588
20000410	125	-0.051233	-0.019479
20000411	119.4375	-0.0445	-0.010341
20000412	109.25	-0.085296	-0.030007
20000413	113.8125	0.041762	-0.017199
20000414	111.875	-0.017024	-0.066277
20000417	123.875	0.107263	0.029361
20000418	126.875	0.024218	0.038569
20000419	121.125	-0.04532	-0.00764
20000420	118.875	-0.018576	0.000595
20000424	120.5	0.01367	-0.0106
20000425	128.3125	0.064834	0.038925
20000426	121.3125	-0.054554	-0.011314
20000427	126.75	0.044822	0.007201
20000428	124.0625	-0.021203	0.001068
20000501	124.3125	0.002015	0.015166
20000502	117.875	-0.051785	-0.019437
20000503	115.0625	-0.02386	-0.021144
20000504	110.6875	-0.038023	0.000848
20000505	113.125	0.022021	0.015554
20000508	110.125	-0.026519	-0.010268
20000509	105.4375	-0.042565	-0.011879
20000510	99.3125	-0.058091	-0.026725
20000511	102.8125	0.035242	0.020541
20000512	107.625	0.046809	0.008409
20000515	101	-0.061556	0.020671
20000516	105.6875	0.046411	0.013753
20000517	101.375	-0.040804	-0.013453
20000518	100.75	-0.006165	-0.010506
20000519	94	-0.066998	-0.024209
20000522	89.9375	-0.043218	-0.007782
20000523	85.8125	-0.045865	-0.023401
20000524	87.6875	0.02185	0.015599
20000525	87.26563	-0.004811	-0.011707
20000526	86.375	-0.010206	-0.001804
20000530	87.5625	0.013748	0.037893
20000531	84	-0.040685	-0.001982
20000601	89.125	0.061012	0.025193
20000602	92.5625	0.038569	0.029068
20000605	91.3125	-0.013504	-0.00368
20000606	92.875	0.017112	-0.007923
20000607	96.5625	0.039704	0.011124
20000608	94.8125	-0.018123	-0.005123
20000609	95.75	0.009888	0.001022
20000612	91.1875	-0.04765	-0.010935
20000613	94.5	0.036326	0.014567
20000614	90.4375	-0.042989	-0.000869
20000615	92.375	0.021424	0.004967
20000616	91.1875	-0.012855	-0.006681
20000619	96.625	0.05963	0.016119
20000620	101.25	0.047865	-0.002438
20000621	55.625	0.098765	0.0036
20000622	53.75	-0.033708	-0.01888
20000623	51.6875	-0.038372	-0.009232
20000626	54.125	0.047158	0.009753
20000627	51.75	-0.04388	-0.005429
20000628	54.4375	0.051932	0.007616
20000629	51.25	-0.058553	-0.006975
20000630	52.375	0.021951	0.007211
20000703	53.3125	0.0179	0.010103
20000705	51.625	-0.031653	-0.016247
20000706	51.8125	0.003632	0.008845
20000707	54.4375	0.050663	0.014633
20000710	57.125	0.049369	-0.00142
20000711	56.9375	-0.003282	0.002088
20000712	58.875	0.034029	0.013561
20000713	56.5	-0.04034	0.00599
20000714	57.6875	0.021018	0.01011
20000717	58.3125	0.010834	0.001403
20000718	57.25	-0.018221	-0.012784
20000719	52.6875	-0.079694	-0.011381
20000720	55.125	0.046263	0.013598
20000721	53.5625	-0.028345	-0.012198
20000724	48.6875	-0.091015	-0.013959
20000725	50.0625	0.028241	0.006213
20000726	50.0625	0	-0.011528
20000727	52	0.038702	-0.010215
20000728	48.3125	-0.070913	-0.023451
20000731	50.8125	0.051746	0.010439
20000801	49.3125	-0.02952	0.000999
20000802	47.25	-0.041825	0.000658
20000803	48	0.015873	0.010369
20000804	47.375	-0.013021	0.009217
20000807	47.9375	0.011873	0.012637
20000808	46.75	-0.024772	0.001479
20000809	47.5	0.016043	-0.004711
20000810	47.5625	0.001316	-0.009576
20000811	47.6875	0.002628	0.008339
20000814	47.0625	-0.013106	0.012768
20000815	46.6875	-0.007968	-0.003868
20000816	48.5	0.038822	-0.001127
20000817	51.4375	0.060567	0.01169
20000818	50	-0.027947	-0.002646
20000821	50.5	0.01	0.003673
20000822	51.6875	0.023515	0.000521
20000823	54.3125	0.050786	0.005087
20000824	56.10938	0.033084	0.003477
20000825	56.8125	0.012531	-0.000112
20000828	58.0625	0.022002	0.004915
20000829	59.1875	0.019376	-0.000534
20000830	59.5	0.00528	-0.000842
20000831	60.9375	0.02416	0.011991
20000901	63.4375	0.041026	0.005045
20000905	62.4375	-0.015764	-0.008821
20000906	58.4375	-0.064064	-0.012209
20000907	62	0.060963	0.007558
20000908	58.875	-0.050403	-0.008866
20000911	58.4375	-0.007431	-0.004752
20000912	57.75	-0.011765	-0.005162
20000913	58	0.004329	0.003395
20000914	56.85938	-0.019666	0.001393
20000915	55.23438	-0.028579	-0.011263
20000918	60.65625	0.098161	-0.018437
20000919	59.9375	-0.01185	0.012639
20000920	61.04688	0.018509	-0.004531
20000921	56.6875	-0.07141	-0.00561
20000922	52.1875	-0.079383	0.004054
20000925	53.5	0.02515	-0.004893
20000926	51.4375	-0.038551	-0.009174
20000927	48.9375	-0.048603	-0.002466
20000928	53.5	0.093231	0.022757
20000929	25.75	-0.518692	-0.012393
20001002	24.25	-0.058252	-0.005933
20001003	22.3125	-0.079897	-0.012145
20001004	23.625	0.058824	0.006372
20001005	22.0625	-0.066138	-0.001086
20001006	22.1875	0.005666	-0.021722
20001009	21.75	-0.019718	-0.003415
20001010	20.875	-0.04023	-0.014348
20001011	19.625	-0.05988	-0.01716
20001012	20	0.019108	-0.027429
20001013	22.0625	0.103125	0.038674
20001016	21.5	-0.025496	0.002308
20001017	20.125	-0.063953	-0.019822
20001018	20.125	0	-0.008638
20001019	18.9375	-0.059006	0.037064
20001020	19.5	0.029703	0.0097
20001023	20.375	0.044872	0.000102
20001024	18.875	-0.07362	-0.001009
20001025	18.5	-0.019868	-0.027433
20001026	18.5	0	0.000566
20001027	18.5625	0.003378	0.008628
20001030	19.3125	0.040404	0.006712
20001031	19.5625	0.012945	0.028377
20001101	20.5	0.047923	-0.004342
20001102	22.3125	0.088415	0.010056
20001103	22.25	-0.002801	0.000549
20001106	21.4375	-0.036517	0.001256
